id_del_producto,fecha_del_pedido,cantidad
MOB-SI-10003241,2018-10-08,6
MAT-ET-10001335,2018-10-08,3
MAT-EL-10000122,2018-10-08,2
MAT-SO-10003115,2018-10-08,3
MAT-SO-10000937,2018-10-08,5
TEC-TE-10004601,2018-10-08,1
TEC-TE-10001768,2018-10-08,3
TEC-CO-10003590,2018-10-08,6
MAT-CA-10000847,2018-10-08,2
MAT-PA-10000419,2018-10-08,3
TEC-CO-10003478,2018-10-08,4
MAT-PA-10001432,2018-10-08,3
MOB-MO-10000300,2018-10-08,3
MOB-LI-10001529,2018-10-08,3
MAT-AL-10001823,2018-10-08,1
MOB-SI-10003980,2018-10-08,4
TEC-AC-10001925,2018-10-08,5
MAT-ET-10000888,2018-10-08,6
MAT-AL-10003595,2018-10-08,3
MOB-SI-10001406,2018-10-08,7
MAT-ET-10004515,2018-10-08,3
MAT-CA-10003307,2018-10-08,5
TEC-AC-10000626,2018-10-08,4
MAT-CA-10000486,2018-10-08,4
MAT-CA-10002265,2018-10-08,9
MAT-AL-10004728,2018-10-08,4
MAT-GR-10004309,2018-10-08,3
MAT-PA-10000211,2018-10-08,5
MAT-ET-10001360,2018-10-08,5
TEC-AC-10003489,2018-10-08,7
TEC-AC-10004683,2018-10-08,9
TEC-CO-10001759,2018-10-08,5
MOB-LI-10004439,2018-10-08,12
MAT-ET-10000840,2018-10-08,3
MOB-SI-10000642,2018-10-08,7
MOB-SI-10001833,2018-10-08,6
MAT-CA-10002107,2018-10-08,4
MOB-ME-10004581,2018-10-08,5
MAT-EL-10003502,2018-10-08,5
MOB-LI-10002777,2018-10-08,4
MAT-GR-10002838,2018-10-08,5
MOB-SI-10002369,2018-10-08,7
TEC-TE-10004684,2018-10-08,3
MAT-SU-10004335,2018-10-08,14
MAT-GR-10003938,2018-10-08,4
MAT-CA-10002100,2018-10-08,3
MOB-LI-10000231,2018-10-08,1
MAT-PA-10002757,2018-10-15,7
MOB-LI-10004249,2018-10-15,2
MAT-CA-10001415,2018-10-15,4
MAT-CA-10002559,2018-10-15,2
MAT-AL-10001912,2018-10-15,3
TEC-MÁ-10001999,2018-10-15,3
MOB-LI-10002588,2018-10-15,3
TEC-MÁ-10003308,2018-10-15,7
MAT-PA-10004258,2018-10-15,5
MAT-PA-10002738,2018-10-15,2
TEC-CO-10004728,2018-10-15,5
TEC-CO-10004234,2018-10-15,2
MAT-PA-10004558,2018-10-15,4
TEC-MÁ-10001763,2018-10-15,2
MAT-AL-10001790,2018-10-15,2
MOB-LI-10000610,2018-10-15,3
MAT-EL-10002814,2018-10-15,1
MAT-AL-10002190,2018-10-15,2
MAT-AL-10002520,2018-10-15,3
MAT-ET-10004975,2018-10-15,1
MAT-PA-10003264,2018-10-15,2
MAT-CA-10001682,2018-10-15,4
TEC-CO-10002895,2018-10-15,1
MOB-LI-10003442,2018-10-15,1
MAT-EL-10003031,2018-10-15,4
MAT-AR-10001622,2018-10-15,4
TEC-MÁ-10002952,2018-10-15,2
MAT-AL-10002116,2018-10-15,6
MOB-SI-10003897,2018-10-15,3
MOB-LI-10002910,2018-10-15,3
MOB-LI-10004166,2018-10-15,7
MAT-PA-10003611,2018-10-15,3
TEC-CO-10004502,2018-10-15,2
MAT-PA-10003496,2018-10-15,3
MOB-SI-10004799,2018-10-15,2
MAT-CA-10000405,2018-10-15,5
MAT-GR-10000567,2018-10-15,3
MOB-SI-10000485,2018-10-15,7
MAT-SO-10004945,2018-10-15,7
MAT-AR-10004706,2018-10-15,7
MAT-PA-10000687,2018-10-15,2
TEC-TE-10004409,2018-10-15,3
MAT-AR-10003750,2018-10-15,4
TEC-AC-10003504,2018-10-15,3
MAT-GR-10002450,2018-10-15,6
MOB-MO-10004241,2018-10-15,6
MOB-SI-10004220,2018-10-15,7
MAT-EL-10004539,2018-10-15,1
MAT-AL-10004728,2018-10-15,3
TEC-TE-10001916,2018-10-15,4
MAT-CA-10000847,2018-10-15,3
TEC-TE-10004109,2018-10-15,4
TEC-TE-10003172,2018-10-15,13
TEC-CO-10000984,2018-10-15,3
MAT-CA-10003188,2018-10-15,2
MAT-ET-10002945,2018-10-15,5
MAT-ET-10004182,2018-10-15,5
MOB-SI-10004503,2018-10-15,2
MOB-SI-10004970,2018-10-15,2
MAT-CA-10000941,2018-10-15,7
TEC-CO-10000495,2018-10-15,2
MAT-ET-10001471,2018-10-15,7
MAT-PA-10001037,2018-10-15,4
MAT-SO-10000083,2018-10-15,3
MAT-ET-10002942,2018-10-15,6
MAT-CA-10003619,2018-10-15,3
MAT-SO-10000133,2018-10-15,2
TEC-AC-10004607,2018-10-15,3
MAT-GR-10004569,2018-10-15,1
MOB-MO-10002101,2018-10-15,3
MAT-SU-10001174,2018-10-15,2
MAT-ET-10003408,2018-10-15,5
MAT-CA-10003500,2018-10-15,8
MAT-GR-10001448,2018-10-15,1
MAT-SU-10002090,2018-10-15,5
MAT-PA-10000818,2018-10-15,4
MAT-PA-10001472,2018-10-15,7
MAT-AR-10004818,2018-10-15,9
TEC-CO-10000315,2018-10-15,7
MAT-PA-10000018,2018-10-15,5
TEC-AC-10001207,2018-10-15,3
MOB-MO-10001909,2018-10-15,4
MOB-MO-10001880,2018-10-15,3
TEC-AC-10000825,2018-10-15,2
MAT-AL-10004320,2018-10-15,1
MAT-ET-10003098,2018-10-15,1
MAT-AL-10003416,2018-10-15,4
MAT-SO-10001671,2018-10-15,9
MAT-GR-10002630,2018-10-15,2
MOB-MO-10004975,2018-10-15,7
MAT-AR-10002708,2018-10-15,14
MOB-ME-10001131,2018-10-15,1
MAT-ET-10004247,2018-10-15,2
TEC-CO-10002322,2018-10-15,7
MAT-SU-10003282,2018-10-15,7
MAT-ET-10002513,2018-10-15,1
MAT-PA-10002489,2018-10-15,3
MAT-ET-10004223,2018-10-15,2
MAT-AR-10004105,2018-10-15,4
MOB-SI-10000410,2018-10-15,1
MOB-ME-10001503,2018-10-15,6
TEC-AC-10001628,2018-10-15,1
TEC-TE-10001183,2018-10-15,5
MAT-AR-10004121,2018-10-15,5
MAT-AR-10003770,2018-10-15,8
MAT-GR-10004030,2018-10-15,5
MAT-ET-10001516,2018-10-15,6
MAT-PA-10002682,2018-10-15,6
MOB-SI-10003652,2018-10-15,6
MOB-ME-10000182,2018-10-15,2
MAT-ET-10002059,2018-10-15,5
MAT-PA-10000380,2018-10-15,2
MAT-AL-10000128,2018-10-15,3
MAT-PA-10004559,2018-10-15,3
TEC-AC-10001202,2018-10-15,4
MAT-SU-10003841,2018-10-15,8
MOB-SI-10000131,2018-10-15,5
TEC-CO-10001487,2018-10-15,3
MAT-GR-10002614,2018-10-15,8
MOB-LI-10000393,2018-10-22,1
MAT-ET-10004915,2018-10-22,4
MAT-EL-10000993,2018-10-22,3
MAT-AR-10004857,2018-10-22,5
MAT-CA-10001945,2018-10-22,3
MOB-LI-10000610,2018-10-22,3
MAT-ET-10004557,2018-10-22,5
MOB-SI-10004577,2018-10-22,1
MAT-GR-10002755,2018-10-22,6
MOB-SI-10003000,2018-10-22,4
MOB-SI-10000131,2018-10-22,5
MAT-SU-10004864,2018-10-22,4
MOB-LI-10003247,2018-10-22,2
MAT-CA-10004608,2018-10-22,1
MAT-GR-10001666,2018-10-22,3
TEC-CO-10003831,2018-10-22,1
TEC-MÁ-10003938,2018-10-22,2
MAT-CA-10002437,2018-10-22,7
MAT-ET-10003577,2018-10-22,5
MAT-PA-10000139,2018-10-22,2
MAT-EL-10004620,2018-10-22,3
MAT-EL-10001025,2018-10-22,3
MAT-ET-10004985,2018-10-22,7
TEC-AC-10002985,2018-10-22,3
MAT-AL-10002056,2018-10-22,1
MAT-SO-10004605,2018-10-22,6
MOB-MO-10004338,2018-10-22,8
MAT-AR-10000611,2018-10-22,4
MAT-SU-10001064,2018-10-22,4
MAT-CA-10004242,2018-10-22,4
MOB-LI-10002269,2018-10-22,3
MOB-MO-10004315,2018-10-22,2
MAT-ET-10003432,2018-10-22,2
MAT-EL-10000838,2018-10-22,4
MAT-GR-10002774,2018-10-22,3
MAT-EL-10003154,2018-10-22,2
MAT-SO-10004767,2018-10-22,1
MAT-GR-10001853,2018-10-22,7
MAT-ET-10000950,2018-10-22,4
MAT-GR-10001635,2018-10-22,1
MOB-SI-10000279,2018-10-22,8
TEC-AC-10002841,2018-10-22,3
MAT-GR-10000223,2018-10-22,9
MOB-LI-10003442,2018-10-22,5
MAT-AL-10002889,2018-10-22,2
MOB-LI-10001625,2018-10-22,7
TEC-MÁ-10001560,2018-10-22,2
MAT-ET-10004190,2018-10-22,2
MAT-GR-10004369,2018-10-22,3
MAT-CA-10000941,2018-10-22,2
MAT-EL-10003638,2018-10-22,5
MAT-ET-10004182,2018-10-22,5
MAT-GR-10002048,2018-10-22,3
MOB-SI-10003504,2018-10-22,5
MAT-AR-10001858,2018-10-22,7
MAT-GR-10004370,2018-10-22,4
TEC-AC-10001711,2018-10-22,3
TEC-TE-10004413,2018-10-22,2
TEC-CO-10000763,2018-10-22,8
MOB-SI-10004718,2018-10-22,2
MAT-EL-10003978,2018-10-22,2
MOB-MO-10001048,2018-10-22,1
MAT-CA-10000847,2018-10-22,4
MOB-ME-10003966,2018-10-22,3
MAT-AL-10002764,2018-10-22,7
MAT-GR-10000784,2018-10-22,2
MOB-SI-10002059,2018-10-22,2
TEC-TE-10004863,2018-10-22,4
TEC-CO-10002495,2018-10-22,1
MAT-AL-10001746,2018-10-22,3
MAT-SU-10003821,2018-10-22,4
MAT-EL-10003340,2018-10-22,4
MAT-CA-10004891,2018-10-22,3
MAT-CA-10002822,2018-10-22,3
MAT-AR-10001508,2018-10-22,2
MOB-ME-10002228,2018-10-22,4
MAT-GR-10002777,2018-10-22,5
MAT-ET-10004214,2018-10-22,2
TEC-CO-10001781,2018-10-22,2
TEC-CO-10002914,2018-10-22,3
MAT-EL-10000027,2018-10-22,2
TEC-MÁ-10000474,2018-10-22,3
TEC-AC-10001686,2018-10-22,3
MAT-CA-10004714,2018-10-22,2
TEC-MÁ-10001177,2018-10-22,8
TEC-TE-10003683,2018-10-22,2
MAT-AL-10001192,2018-10-22,4
MOB-SI-10004976,2018-10-22,4
MAT-CA-10001682,2018-10-22,2
MAT-GR-10001064,2018-10-22,2
MAT-SU-10001811,2018-10-22,5
MAT-SU-10004693,2018-10-22,5
MOB-SI-10000952,2018-10-22,2
TEC-CO-10004728,2018-10-22,5
MAT-AL-10001030,2018-10-22,3
MAT-SU-10002090,2018-10-22,5
MOB-SI-10000984,2018-10-22,2
MAT-CA-10002265,2018-10-22,9
TEC-TE-10002079,2018-10-22,7
MAT-SU-10004633,2018-10-22,1
MOB-LI-10003753,2018-10-22,5
TEC-AC-10000273,2018-10-22,7
MOB-MO-10001238,2018-10-22,9
MAT-CA-10003307,2018-10-22,2
MAT-CA-10000473,2018-10-22,1
MOB-MO-10001574,2018-10-22,4
MAT-AR-10000190,2018-10-22,4
MAT-AL-10003707,2018-10-22,7
MAT-SU-10004570,2018-10-22,3
MAT-GR-10004456,2018-10-29,3
MAT-EL-10000367,2018-10-29,3
MAT-SO-10001583,2018-10-29,4
MOB-SI-10000876,2018-10-29,3
TEC-AC-10002557,2018-10-29,7
TEC-CO-10004724,2018-10-29,5
MAT-SO-10001352,2018-10-29,5
TEC-TE-10004100,2018-10-29,3
MAT-AL-10002234,2018-10-29,7
MOB-LI-10000767,2018-10-29,3
MAT-CA-10002265,2018-10-29,3
MAT-PA-10000083,2018-10-29,3
MAT-SO-10003371,2018-10-29,5
MOB-SI-10002518,2018-10-29,14
TEC-TE-10003714,2018-10-29,2
TEC-TE-10004010,2018-10-29,7
MAT-SO-10003386,2018-10-29,3
MAT-AR-10000611,2018-10-29,1
MAT-ET-10003414,2018-10-29,2
MAT-ET-10002355,2018-10-29,7
MAT-SO-10001144,2018-10-29,2
MOB-SI-10000486,2018-10-29,3
MAT-ET-10001442,2018-10-29,2
MAT-SO-10001818,2018-10-29,4
MOB-SI-10002564,2018-10-29,4
MAT-ET-10000191,2018-10-29,4
MAT-AR-10003302,2018-10-29,3
MAT-EL-10002529,2018-10-29,3
MAT-AR-10003879,2018-10-29,5
TEC-CO-10003331,2018-10-29,6
MAT-PA-10003145,2018-10-29,2
MAT-CA-10000424,2018-10-29,11
MAT-AL-10001063,2018-10-29,2
MOB-LI-10003753,2018-10-29,2
TEC-CO-10000269,2018-10-29,3
MOB-MO-10001048,2018-10-29,1
MAT-AL-10003717,2018-10-29,5
MAT-AL-10003773,2018-10-29,3
MOB-MO-10002179,2018-10-29,11
MAT-SO-10000096,2018-10-29,5
MOB-MO-10002554,2018-10-29,5
TEC-TE-10000050,2018-10-29,2
MOB-SI-10003080,2018-10-29,1
TEC-AC-10002744,2018-10-29,5
MAT-ET-10003696,2018-10-29,2
MOB-SI-10003743,2018-10-29,7
MOB-MO-10000918,2018-10-29,1
MAT-EL-10003362,2018-10-29,1
MOB-ME-10000898,2018-10-29,1
TEC-TE-10001012,2018-10-29,2
MAT-CA-10002822,2018-10-29,7
MOB-ME-10002125,2018-10-29,5
MOB-ME-10003077,2018-10-29,4
MAT-ET-10004144,2018-10-29,3
MOB-SI-10004158,2018-10-29,10
MAT-PA-10002433,2018-10-29,3
MAT-GR-10000529,2018-10-29,3
TEC-AC-10000649,2018-10-29,1
MAT-GR-10000791,2018-10-29,2
MOB-MO-10000375,2018-10-29,5
MAT-GR-10000916,2018-10-29,3
MAT-CA-10001118,2018-10-29,3
MAT-PA-10000954,2018-10-29,1
MAT-SU-10004693,2018-10-29,8
MAT-GR-10001666,2018-10-29,3
MAT-PA-10003351,2018-10-29,6
MAT-ET-10001793,2018-10-29,2
TEC-TE-10003165,2018-10-29,2
MOB-MO-10003720,2018-10-29,2
MOB-MO-10004742,2018-10-29,6
MAT-CA-10001866,2018-10-29,3
TEC-CO-10004072,2018-10-29,4
MAT-PA-10000633,2018-10-29,2
MAT-PA-10000255,2018-10-29,5
MAT-AL-10000618,2018-10-29,1
MOB-MO-10003508,2018-10-29,3
MAT-AL-10000967,2018-10-29,5
MOB-MO-10003411,2018-10-29,2
MAT-GR-10003284,2018-10-29,2
MAT-EL-10001381,2018-10-29,5
MAT-AL-10004000,2018-10-29,3
MOB-MO-10004474,2018-10-29,3
MOB-SI-10000063,2018-10-29,5
MAT-SO-10001690,2018-11-05,5
MAT-AL-10001369,2018-11-05,3
MOB-SI-10004176,2018-11-05,2
MAT-GR-10002777,2018-11-05,9
MAT-CA-10003878,2018-11-05,3
MAT-AL-10001380,2018-11-05,9
MOB-LI-10001108,2018-11-05,6
MAT-EL-10002503,2018-11-05,3
MAT-CA-10002885,2018-11-05,3
MAT-EL-10000013,2018-11-05,9
MAT-CA-10002828,2018-11-05,3
MAT-SO-10001526,2018-11-05,2
MAT-PA-10004558,2018-11-05,2
TEC-TE-10003683,2018-11-05,3
TEC-MÁ-10002846,2018-11-05,4
TEC-MÁ-10003568,2018-11-05,4
MAT-SU-10002909,2018-11-05,3
MAT-PA-10004903,2018-11-05,5
TEC-TE-10004580,2018-11-05,4
MOB-LI-10000767,2018-11-05,7
TEC-TE-10002653,2018-11-05,3
MAT-AR-10001090,2018-11-05,1
MAT-SO-10003264,2018-11-05,2
TEC-TE-10002248,2018-11-05,2
MAT-ET-10003662,2018-11-05,6
TEC-TE-10004110,2018-11-05,3
MAT-CA-10003527,2018-11-05,9
MAT-GR-10002900,2018-11-05,4
MAT-AL-10000918,2018-11-05,6
TEC-TE-10002764,2018-11-05,3
MAT-SU-10002090,2018-11-05,5
MAT-CA-10002327,2018-11-05,1
TEC-TE-10002071,2018-11-05,2
MAT-PA-10004917,2018-11-05,4
TEC-TE-10002989,2018-11-05,2
MAT-ET-10002610,2018-11-05,3
MAT-AL-10001823,2018-11-05,3
MAT-CA-10004470,2018-11-05,3
MOB-LI-10001082,2018-11-05,6
MAT-CA-10004788,2018-11-05,3
MAT-ET-10004480,2018-11-05,2
MAT-CA-10002350,2018-11-05,2
MAT-SO-10003846,2018-11-05,2
MAT-SO-10000209,2018-11-05,3
MOB-SI-10002196,2018-11-05,2
MAT-CA-10000424,2018-11-05,5
TEC-AC-10004395,2018-11-05,8
MAT-AR-10004786,2018-11-05,5
MAT-CA-10001617,2018-11-05,2
TEC-AC-10003946,2018-11-05,2
MOB-LI-10003976,2018-11-05,3
TEC-AC-10003734,2018-11-05,6
MAT-GR-10003584,2018-11-05,1
TEC-AC-10003682,2018-11-05,8
MOB-LI-10003667,2018-11-05,1
MAT-ET-10000748,2018-11-05,3
MAT-EL-10004664,2018-11-05,1
MAT-AL-10004063,2018-11-05,2
MAT-GR-10000248,2018-11-05,4
MAT-AR-10004426,2018-11-05,8
MOB-LI-10003303,2018-11-05,1
MAT-AL-10002465,2018-11-05,11
MOB-SI-10000143,2018-11-05,6
TEC-CO-10003950,2018-11-05,3
TEC-CO-10004044,2018-11-05,2
MOB-SI-10000442,2018-11-05,1
MOB-SI-10000485,2018-11-05,5
MOB-SI-10000743,2018-11-05,9
MOB-SI-10002690,2018-11-05,3
MAT-ET-10001460,2018-11-05,2
MOB-LI-10003360,2018-11-05,2
MAT-ET-10001843,2018-11-05,2
MAT-GR-10003560,2018-11-05,3
TEC-AC-10000836,2018-11-05,2
MOB-SI-10003556,2018-11-05,1
MOB-ME-10003885,2018-11-05,6
TEC-CO-10001375,2018-11-05,5
MAT-AR-10001843,2018-11-05,3
TEC-CO-10001982,2018-11-05,5
MOB-SI-10003415,2018-11-05,3
TEC-CO-10001993,2018-11-05,8
MAT-CA-10001216,2018-11-05,5
TEC-AC-10000700,2018-11-05,5
MAT-CA-10000847,2018-11-05,5
MAT-ET-10001981,2018-11-05,10
MOB-MO-10000750,2018-11-05,7
TEC-CO-10000800,2018-11-05,2
MOB-MO-10000971,2018-11-05,2
MAT-AR-10000190,2018-11-05,2
MAT-CA-10000688,2018-11-05,4
MOB-MO-10001238,2018-11-05,6
MOB-ME-10001077,2018-11-05,3
MAT-AL-10002890,2018-11-05,13
MOB-MO-10001983,2018-11-05,10
TEC-CO-10000243,2018-11-05,4
MAT-PA-10001432,2018-11-05,3
MAT-PA-10001188,2018-11-05,3
MOB-MO-10002423,2018-11-05,1
MAT-CA-10000104,2018-11-05,5
MOB-SI-10000771,2018-11-05,1
TEC-CO-10004297,2018-11-05,5
MOB-ME-10003728,2018-11-05,3
MAT-AR-10002883,2018-11-05,5
TEC-AC-10001932,2018-11-05,3
TEC-CO-10004502,2018-11-05,4
MAT-CA-10002175,2018-11-05,7
MAT-GR-10004370,2018-11-05,2
MAT-AR-10002897,2018-11-05,2
TEC-CO-10004989,2018-11-05,4
MOB-SI-10001995,2018-11-05,2
MAT-GR-10003825,2018-11-05,7
MOB-ME-10001571,2018-11-12,2
MAT-AR-10004785,2018-11-12,7
MAT-SU-10000773,2018-11-12,4
MAT-SO-10000209,2018-11-12,2
MAT-AR-10000148,2018-11-12,5
MAT-SU-10000604,2018-11-12,4
MAT-GR-10004369,2018-11-12,3
MOB-MO-10003628,2018-11-12,3
TEC-CO-10002291,2018-11-12,4
MAT-GR-10000334,2018-11-12,4
TEC-TE-10002924,2018-11-12,5
MOB-SI-10001568,2018-11-12,4
MOB-LI-10001933,2018-11-12,4
MAT-CA-10004046,2018-11-12,2
TEC-TE-10002972,2018-11-12,2
TEC-TE-10001170,2018-11-12,9
MOB-LI-10003781,2018-11-12,3
MOB-MO-10000690,2018-11-12,2
MOB-MO-10004035,2018-11-12,2
TEC-CO-10003460,2018-11-12,2
MAT-SU-10002824,2018-11-12,4
TEC-CO-10004602,2018-11-12,1
TEC-AC-10001452,2018-11-12,3
MAT-PA-10004689,2018-11-12,1
MAT-GR-10002137,2018-11-12,2
TEC-CO-10002286,2018-11-12,3
MAT-AR-10004786,2018-11-12,2
TEC-TE-10001980,2018-11-12,6
TEC-AC-10000802,2018-11-12,2
MAT-ET-10004911,2018-11-12,6
MOB-MO-10001975,2018-11-12,9
MOB-SI-10001733,2018-11-12,6
MAT-SO-10000032,2018-11-12,3
MOB-MO-10002101,2018-11-12,1
MAT-ET-10000866,2018-11-12,7
TEC-CO-10000168,2018-11-12,3
MOB-LI-10001049,2018-11-12,7
MAT-CA-10002699,2018-11-12,8
TEC-TE-10002248,2018-11-12,6
MOB-MO-10002400,2018-11-12,3
MAT-GR-10001101,2018-11-12,3
MAT-SU-10002122,2018-11-12,1
TEC-CO-10000157,2018-11-12,2
TEC-AC-10001628,2018-11-12,3
MAT-CA-10003307,2018-11-12,3
MAT-PA-10002738,2018-11-12,9
MAT-AL-10004891,2018-11-12,4
MOB-LI-10001469,2018-11-12,2
MOB-SI-10004248,2018-11-12,3
MAT-ET-10004353,2018-11-12,4
MAT-AR-10001706,2018-11-12,3
MOB-LI-10000983,2018-11-12,3
TEC-TE-10002678,2018-11-12,4
MAT-AL-10002073,2018-11-12,3
MAT-ET-10004859,2018-11-12,3
MAT-GR-10002900,2018-11-12,5
TEC-TE-10004755,2018-11-12,6
MOB-MO-10000586,2018-11-12,6
MOB-LI-10004231,2018-11-12,1
MOB-LI-10003669,2018-11-12,3
MAT-CA-10000405,2018-11-12,7
MAT-SO-10000409,2018-11-12,1
MAT-GR-10000063,2018-11-12,3
MAT-SO-10003972,2018-11-12,9
MAT-GR-10002533,2018-11-12,3
MAT-CA-10002175,2018-11-12,2
MOB-SI-10002802,2018-11-12,2
MAT-CA-10000941,2018-11-12,3
TEC-CO-10001899,2018-11-12,3
MAT-AL-10001856,2018-11-12,1
MOB-LI-10003036,2018-11-12,2
MAT-ET-10003414,2018-11-12,3
MAT-AR-10004349,2018-11-12,6
MAT-EL-10003073,2018-11-12,7
MAT-AL-10004321,2018-11-12,3
TEC-TE-10003716,2018-11-12,1
MAT-SO-10003497,2018-11-12,7
MAT-AR-10000318,2018-11-12,5
MOB-SI-10000419,2018-11-12,3
MAT-GR-10002350,2018-11-12,2
TEC-CO-10001377,2018-11-12,2
MAT-AL-10000423,2018-11-12,5
MOB-LI-10000384,2018-11-12,2
MAT-ET-10000506,2018-11-12,7
TEC-MÁ-10001445,2018-11-12,3
TEC-TE-10001255,2018-11-12,6
MAT-GR-10002450,2018-11-12,4
MAT-PA-10003315,2018-11-12,9
MAT-SO-10000441,2018-11-12,5
MAT-SO-10001188,2018-11-12,5
TEC-CO-10004297,2018-11-12,3
MAT-AL-10000684,2018-11-12,5
MOB-ME-10001955,2018-11-12,6
MOB-SI-10000776,2018-11-12,1
TEC-TE-10003327,2018-11-12,1
MAT-AR-10003442,2018-11-12,7
MAT-GR-10000248,2018-11-12,1
MAT-ET-10004646,2018-11-12,3
TEC-CO-10004509,2018-11-12,5
MAT-EL-10002747,2018-11-12,6
TEC-AC-10003107,2018-11-12,2
MOB-SI-10003256,2018-11-12,9
MAT-SO-10002014,2018-11-12,2
MAT-SO-10004338,2018-11-12,5
TEC-AC-10001379,2018-11-12,3
MOB-SI-10001429,2018-11-12,5
MOB-LI-10002747,2018-11-12,1
MAT-GR-10000797,2018-11-12,2
MAT-GR-10001925,2018-11-12,2
MAT-AL-10000618,2018-11-12,9
TEC-CO-10004044,2018-11-12,3
MAT-AL-10003207,2018-11-19,2
MOB-MO-10001922,2018-11-19,3
MOB-ME-10003728,2018-11-19,3
MOB-ME-10003743,2018-11-19,4
MAT-GR-10002357,2018-11-19,5
MAT-PA-10004845,2018-11-19,4
TEC-CO-10000530,2018-11-19,4
TEC-CO-10001006,2018-11-19,2
MAT-AR-10002477,2018-11-19,4
MAT-SO-10001330,2018-11-19,7
MOB-MO-10000300,2018-11-19,2
MAT-PA-10004882,2018-11-19,4
MAT-AL-10004891,2018-11-19,2
TEC-CO-10001174,2018-11-19,5
TEC-TE-10004755,2018-11-19,5
MOB-MO-10000893,2018-11-19,1
TEC-CO-10000804,2018-11-19,3
MAT-SU-10002938,2018-11-19,7
MAT-AR-10000298,2018-11-19,2
MOB-MO-10001088,2018-11-19,8
MOB-MO-10001398,2018-11-19,5
TEC-AC-10001538,2018-11-19,3
MAT-CA-10000432,2018-11-19,5
MOB-SI-10000887,2018-11-19,5
MAT-SU-10001064,2018-11-19,4
TEC-TE-10002171,2018-11-19,3
MOB-MO-10004363,2018-11-19,2
MOB-SI-10002900,2018-11-19,2
MAT-ET-10001751,2018-11-19,7
TEC-TE-10003327,2018-11-19,5
MOB-MO-10004698,2018-11-19,3
MAT-SO-10002014,2018-11-19,5
MAT-AR-10004391,2018-11-19,1
MAT-SO-10004116,2018-11-19,7
MAT-PA-10000362,2018-11-19,2
MOB-SI-10000004,2018-11-19,9
MAT-AL-10004287,2018-11-19,3
MOB-SI-10000138,2018-11-19,2
MAT-CA-10004788,2018-11-19,1
TEC-TE-10004444,2018-11-19,5
MAT-PA-10000155,2018-11-19,5
TEC-AC-10002592,2018-11-19,3
TEC-TE-10003716,2018-11-19,2
TEC-AC-10002557,2018-11-19,2
MOB-SI-10002795,2018-11-19,1
MAT-SO-10003712,2018-11-19,6
MOB-SI-10000485,2018-11-19,4
MAT-ET-10001048,2018-11-19,6
TEC-AC-10002442,2018-11-19,5
MAT-AL-10004582,2018-11-19,5
MAT-SO-10002905,2018-11-19,4
MAT-AR-10004700,2018-11-19,4
MAT-AL-10001380,2018-11-19,1
MAT-ET-10003648,2018-11-19,3
MOB-MO-10004148,2018-11-19,3
MOB-MO-10002226,2018-11-19,3
MAT-EL-10004245,2018-11-19,7
MAT-SU-10001629,2018-11-19,2
TEC-TE-10002351,2018-11-19,3
TEC-AC-10001628,2018-11-19,1
MAT-SO-10001681,2018-11-19,6
MOB-MO-10002713,2018-11-19,2
MAT-AL-10003968,2018-11-19,5
TEC-AC-10004806,2018-11-19,7
MOB-MO-10003254,2018-11-19,4
MAT-AL-10004812,2018-11-19,2
MOB-MO-10003456,2018-11-19,3
MAT-EL-10004163,2018-11-19,2
MAT-AR-10001025,2018-11-19,1
MAT-AR-10004818,2018-11-19,5
MAT-CA-10004672,2018-11-19,5
MOB-MO-10003615,2018-11-19,3
MOB-MO-10003628,2018-11-19,4
MOB-MO-10003677,2018-11-19,4
MAT-AL-10000810,2018-11-19,9
TEC-TE-10002856,2018-11-19,2
TEC-AC-10003828,2018-11-19,5
MAT-AR-10004763,2018-11-19,3
MAT-GR-10004369,2018-11-19,2
MAT-CA-10004107,2018-11-19,2
MAT-SO-10001188,2018-11-19,5
MOB-SI-10001568,2018-11-19,5
MAT-GR-10003584,2018-11-19,5
TEC-MÁ-10001006,2018-11-19,2
MOB-ME-10003606,2018-11-19,5
MAT-SU-10004358,2018-11-19,4
MAT-GR-10003379,2018-11-19,1
MAT-PA-10002931,2018-11-19,1
TEC-CO-10002971,2018-11-19,2
MAT-SU-10004266,2018-11-19,7
TEC-CO-10004724,2018-11-19,5
MAT-CA-10001534,2018-11-19,4
MAT-GR-10000562,2018-11-19,1
MAT-CA-10001444,2018-11-19,6
MAT-AR-10000753,2018-11-19,3
MOB-LI-10004846,2018-11-19,4
MAT-CA-10002699,2018-11-19,2
MAT-PA-10002716,2018-11-19,4
TEC-CO-10002540,2018-11-19,4
MAT-CA-10002173,2018-11-19,1
MAT-AL-10002890,2018-11-19,4
MAT-AL-10002908,2018-11-19,1
MAT-GR-10000680,2018-11-19,5
MAT-AR-10001755,2018-11-19,3
MAT-SU-10004379,2018-11-19,4
MAT-GR-10002728,2018-11-19,3
MAT-SU-10004452,2018-11-19,1
MAT-AL-10002606,2018-11-19,4
MAT-AL-10002011,2018-11-19,1
TEC-MÁ-10004028,2018-11-19,3
TEC-CO-10003950,2018-11-19,3
MOB-LI-10000231,2018-11-19,1
MAT-PA-10004161,2018-11-19,8
MOB-LI-10000230,2018-11-19,2
MOB-LI-10000130,2018-11-19,5
MAT-PA-10004177,2018-11-19,2
MOB-LI-10003192,2018-11-19,3
